provider,card_number,is_stolen
amex,347148053242672,0
visa16,4002192749939737,0
visa16,4358044694823020,0
visa16,4433859862261813,1
visa16,4697353128536250,0
mastercard,5213981235436279,0
visa13,4618161751651,0
visa16,4059163305889733,0
amex,344262168315902,0
visa16,4822181283427827,1
visa16,4585627673557109,0
mastercard,5211569832873457,0
amex,374267245187169,0
visa16,4253507344727599,0
visa13,4318998559720,0
amex,378874674166865,1
visa16,4379773590406036,0
mastercard,5263230766090397,0
mastercard,5193999910608172,0
mastercard,5277482959552618,0
visa13,4392788956925,1
mastercard,5246086292346089,0
mastercard,5225440968616314,1
visa16,4243423775657896,0
amex,378295980614630,0
visa16,4217962396236699,0
mastercard,5182750878307858,0
mastercard,5352562643670286,0
amex,347532020135590,0
mastercard,5288694820629790,0
amex,342099717354988,1
mastercard,5332666986231179,0
visa13,4815629720498,1
visa16,4440382651422851,0
visa16,4812007711330790,0
visa13,4750620787511,0
amex,346549188167737,0
mastercard,5106532692291671,0
amex,341250917808577,1
visa16,4395165591906660,0
mastercard,5246067882029905,0
mastercard,5183099059642249,0
visa13,4775405397400,0
amex,373976718864333,0
amex,370419620217665,0
visa13,4394653944267,1
amex,345092927243056,0
mastercard,5226347533259547,0
visa13,4483419634732,0
visa16,4234051661293079,1
visa16,4958082128283241,0
amex,341577971824110,0
visa16,4745983949123128,1
visa16,4404578722314738,0
amex,342995694456839,0
visa13,4276691657565,0
mastercard,5378735691412492,0
visa16,4592646285563355,1
visa16,4205089716005796,0
visa16,4732286449610189,0
amex,376632637582665,0
visa16,4859182981855539,0
amex,377462920193874,0
visa16,4222974359636586,0
visa16,4162393335630278,0
visa16,4216333492647885,1
mastercard,5287283304472058,0
visa16,4669233749752078,0
visa16,4562158993548203,0
visa16,4518070049964968,0
visa16,4041116750885912,1
amex,345144301647293,1
visa13,4495193613997,0
visa16,4392771655218026,0
mastercard,5288246919892886,0
visa16,4009242201971356,0
amex,377299417145870,0
mastercard,5371575002041755,0
visa16,4687433178205881,0
visa16,4262213034335228,0
mastercard,5350884243950328,1
mastercard,5381503566171451,0
visa16,4913563322219127,0
visa16,4776605827346545,0
amex,342321063966250,0
mastercard,5328962168142359,1
visa16,4497288256474829,0
visa16,4444329094321212,0
visa13,4485946981296,0
mastercard,5398973874648931,1
mastercard,5136750392907412,0
visa16,4721347326333387,0
amex,370884839667788,0
mastercard,5342692976014373,0
visa16,4627043496429460,1
amex,345857513779923,0
amex,377542454121191,0
visa16,4198088751345405,1
visa16,4144083304301299,0
visa16,4733970482949062,0
visa16,4860312291534873,0
mastercard,5153484373629336,0
mastercard,5328006201825222,0
visa16,4904103326356558,1
amex,377014718054790,0
amex,347954151066099,0
visa16,4473819089075868,1
visa16,4306743600192247,0
mastercard,5345422889938733,0
mastercard,5260607914630302,0
mastercard,5236240251160591,0
amex,340790443161323,0
mastercard,5257503874087358,0
visa16,4199777376275893,1
amex,370867545177572,0
visa16,4166879358524212,0
mastercard,5225463115943936,1
visa16,4240022680653892,0
mastercard,5137413245185178,0
mastercard,5323035954830175,0
visa13,4176823778604,0
mastercard,5318461216724187,0
visa16,4293408006934940,0
visa16,4083278348980263,0
mastercard,5333886436718778,1
amex,370704715182274,0
mastercard,5157686999636760,0
amex,347043967026198,1
visa16,4302006240009443,0
visa16,4919812924263650,0
mastercard,5382671542248708,0
mastercard,5337305483775819,0
visa16,4307716983188742,0
visa16,4842813969080712,0
mastercard,5126227853783030,1
visa13,4939588384227,0
visa13,4299907919314,0
visa16,4723168797797720,0
mastercard,5360931248961616,0
mastercard,5391345537353927,1
amex,346221995277287,0
mastercard,5377123536648144,0
visa16,4626513050004694,0
visa13,4227750610359,0
visa13,4625709314363,1
mastercard,5333838317911691,0
mastercard,5221016501941577,1
visa13,4172552603030,0
visa16,4336224934634240,0
mastercard,5128168665252392,0
visa16,4389276485004856,0
mastercard,5272726820478881,0
visa16,4856559093980789,1
amex,348012288766666,0
visa16,4325760707882550,0
visa16,4178744412180268,0
visa13,4165905456411,0
amex,342794912183642,0
visa16,4539267489222379,0
mastercard,5110727129280024,1
visa16,4970179692362270,0
visa16,4144195043795431,0
mastercard,5391172783167052,1
mastercard,5280430138618581,0
amex,345341208504359,0
mastercard,5328880055723034,0
visa16,4693510736326952,0
visa16,4291055420909974,0
amex,374599329038326,0
mastercard,5170445444436208,0
visa13,4793653550646,1
mastercard,5271496488127391,0
visa13,4935568510963,0
visa16,4748708341151162,1
visa16,4920460148482420,0
mastercard,5106506884750066,0
amex,343321723857708,0
mastercard,5371277434078238,0
amex,340352542392968,1
visa16,4288316877119557,0
mastercard,5359343421785056,0
visa16,4910495835679120,0
mastercard,5261042356534284,1
amex,376435884826185,0
visa16,4154145704480036,0
mastercard,5153367983674950,0
mastercard,5176805560969445,0
mastercard,5246043031946984,0
mastercard,5388946376618372,1
mastercard,5126146575537799,0
mastercard,5116597946810251,0
visa16,4434985029380771,1
mastercard,5184000783808386,0
mastercard,5274785495760823,0
amex,379634967890939,0
amex,349986442567434,0
mastercard,5180474814242382,0
amex,344705573342663,0
amex,372249959410930,1
mastercard,5386824973179621,0
amex,375166394826248,0
mastercard,5197227641111993,1
visa16,4807125886097148,0
visa16,4251452456418244,0
mastercard,5283672594348990,0
amex,374607466417789,0
visa13,4024239246859,0
mastercard,5320504823149383,0
amex,342142210099583,1
amex,370227063519475,0
mastercard,5153860672690188,0
mastercard,5262285444379977,0
visa16,4590561120050157,0
visa16,4230477987046012,0
amex,346540611518232,0
mastercard,5130767788518575,1
visa16,4923681900360283,0
mastercard,5111227117971824,0
amex,341234731856327,0
amex,344017902979078,1
mastercard,5359374648475122,0
mastercard,5132176936180197,0
mastercard,5260592474789336,0
visa16,4907091368784547,0
visa13,4030232426893,0
mastercard,5201315803306388,1
visa16,4257514140363963,1
visa16,4428670396916427,0
mastercard,5200598792242596,0
visa16,4492196018946692,0
amex,345605891580458,0
amex,343355244751453,0
amex,342484322670046,1
visa13,4590238746685,0
visa16,4394433442239934,0
visa13,4098256720822,0
visa16,4376265115566389,0
visa16,4286000515780762,0
mastercard,5120757104357727,1
visa16,4964499301779666,0
visa16,4145148125819065,0
visa16,4635361157218737,0
visa16,4021388330269651,0
visa13,4787678871391,0
mastercard,5307678757030277,1
visa16,4899694163330885,0
amex,340170941665846,0
visa16,4210088884354963,0
mastercard,5146547744989702,0
visa16,4796854083358804,0
visa13,4701406342864,1
amex,343534696136815,0
amex,341361760237622,0
visa13,4999752394170,0
amex,349780114826404,0
amex,370992874608458,1
visa13,4300507544526,0
visa16,4412841494684450,0
amex,343527702548346,0
visa16,4971820388254821,1
visa16,4673663501089414,0
visa16,4383517834262547,1
visa16,4752548724783212,0
mastercard,5234141161217160,0
amex,372023713723403,0
mastercard,5313035779394771,0
amex,378801348911020,0
visa16,4606860341509666,0
mastercard,5197540707588247,0
visa16,4814967184748950,0
mastercard,5298559004627209,1
mastercard,5283077392780529,0
mastercard,5358666891988474,0
visa16,4343087159450027,0
amex,342336787708523,0
visa16,4955724120494689,1
mastercard,5210922696738434,0
visa13,4225551844771,0
amex,345944452400115,1
visa13,4096164601670,0
visa16,4123309106725699,0
visa13,4968599551631,0
visa13,4253015596233,0
visa16,4849223194491689,0
mastercard,5355344996050250,0
mastercard,5167039731354128,1
mastercard,5384006537181291,0
amex,342347691480034,0
mastercard,5160249562030492,1
visa16,4660682844225423,0
amex,348611542890954,0
mastercard,5374713997743682,1
amex,372317385033038,0
mastercard,5146154476954127,0
visa16,4103149711431638,0
visa13,4419916667825,0
amex,371753334894065,1
mastercard,5314640155155891,0
mastercard,5222663328985979,0
mastercard,5102307518528893,0
visa16,4572249503302294,0
mastercard,5137345567435593,0
visa16,4135481838944157,0
mastercard,5234870768720289,0
visa16,4517743539288913,0
visa13,4952872843204,1
visa16,4239414181349661,1
mastercard,5254762674493538,0
amex,349009092842583,0
amex,345286945256708,0
mastercard,5310413201119517,0
visa16,4539187214696392,0
mastercard,5127467933475459,1
visa16,4681326566450984,0
visa16,4024342263930356,0
amex,377135512093708,0
amex,370407703798461,0
mastercard,5272242842491951,1
amex,379913143217385,0
visa13,4967511232692,0
amex,370988964304255,0
mastercard,5308897675814948,0
amex,370325281405699,0
mastercard,5380542177703519,0
visa16,4800463758083426,0
visa13,4942443546162,1
amex,373401757757298,0
mastercard,5161179895077739,0
mastercard,5242841664245085,0
mastercard,5295981913747329,0
visa16,4137025055493154,1
visa16,4604420295027876,0
mastercard,5237932164944512,0
visa16,4355400377523951,0
visa16,4674364101566450,1
visa16,4480467523147934,0
amex,378000186215244,0
mastercard,5115594959235139,0
mastercard,5102363503708602,0
mastercard,5185695783688206,1
amex,343712836945796,0
amex,375920911869317,0
visa16,4419101518939882,0
amex,376845105027282,0
mastercard,5242430124314846,1
mastercard,5120618785560817,0
visa16,4397261787582213,0
amex,344184377199770,0
visa13,4813334615301,0
amex,378124135723981,1
visa13,4769691422659,0
mastercard,5304497047874862,0
visa16,4390679105376553,0
amex,342316423682167,0
mastercard,5176834812094364,0
amex,378713828126609,1
amex,377106100971613,0
mastercard,5326433900160333,0
amex,377445176622084,0
visa16,4224648743208124,0
mastercard,5280803994523147,1
visa16,4305598479580406,0
visa13,4698438796457,0
amex,342075799977649,0
amex,345647353692041,1
amex,376400553755636,0
amex,346734440650767,0
visa16,4675622894052973,0
visa16,4816014384779150,0
visa16,4928515076560935,0
visa16,4508220498198277,1
visa16,4152322391187776,1
visa16,4962577420485604,0
amex,373074311737211,0
amex,349346848081862,0
visa16,4403725583852667,0
visa16,4235372447927700,0
visa16,4010851551231570,0
visa16,4182448867859137,1
visa16,4728693662060024,0
visa16,4419856953920495,0
amex,343312288754448,0
amex,375092129529685,0
amex,374746281568135,1
amex,372861160929530,0
amex,375605275690868,0
mastercard,5179862107068683,0
amex,378069053922000,0
visa16,4006574422663443,0
visa16,4767073589875022,0
mastercard,5277033790712414,1
visa16,4945175701976292,1
visa13,4561145595366,0
mastercard,5271234044651947,0
mastercard,5120411375213553,0
amex,340286993549645,0
mastercard,5269992655611989,0
visa16,4857504434211790,0
visa16,4935404949147009,0
mastercard,5211578683581572,0
mastercard,5173827202230500,1
visa13,4422612810608,0
visa16,4849977231917150,0
visa13,4876705129897,1
amex,349770465738209,0
mastercard,5399834566401485,0
mastercard,5290863214242025,0
mastercard,5358838892451097,1
amex,349204864363344,0
mastercard,5116660651463417,0
visa16,4532376143177841,0
amex,343172442273572,1
amex,373825286585509,0
mastercard,5366711173415430,0
mastercard,5317231416773644,0
visa16,4839661292775150,0
mastercard,5180038943865577,0
amex,340169446178487,0
visa16,4243299499375738,0
visa16,4923598052595039,0
visa16,4412212732696427,1
mastercard,5280479785967833,0
amex,349726932968803,0
amex,341647228044794,0
amex,344687263733676,0
mastercard,5209783366985215,1
visa16,4113719378943055,0
amex,345378209729577,1
visa16,4808324016967598,0
visa16,4280095628217401,0
mastercard,5302589013913229,0
mastercard,5140324561486279,0
amex,370477488790231,1
visa16,4647781568665794,0
amex,372248321335031,0
visa16,4951391484611664,0
visa16,4256778636539359,0
visa13,4451808190814,0
visa16,4185212639124155,0
amex,373228392488215,1
visa16,4831481073288671,0
amex,378585186613547,0
amex,340028509263364,0
visa16,4245576330782117,0
visa16,4026054261736309,0
visa13,4358865213159,1
mastercard,5254593492744095,1
mastercard,5201991682296468,0
visa16,4045284797866398,0
mastercard,5357641855413604,0
visa16,4501912940384516,0
visa13,4645811783792,1
visa16,4879252371038792,0
amex,343266829198863,0
visa16,4421750507672098,0
visa16,4772236823437452,0
mastercard,5171073239822157,0
mastercard,5388608164576648,0
visa16,4029514327742291,0
amex,343502098579072,1
visa16,4673549537439527,0
mastercard,5157947815584927,0
visa16,4670051986507196,0
visa16,4690504641789886,0
visa16,4354321116220942,0
mastercard,5352143384133808,1
amex,372161963000757,0
mastercard,5116007657126863,0
visa16,4049706684938340,0
mastercard,5214729730388977,0
mastercard,5272337968966032,1
visa16,4260046005165485,0
mastercard,5286709223980319,1
visa16,4287928040471631,0
mastercard,5113759813750548,0
visa16,4850181242918606,0
visa16,4374011797838106,0
amex,344098543307754,1
visa16,4412692774334575,0
mastercard,5237665201941956,0
mastercard,5359315837937257,0
visa13,4815079443088,1
visa16,4694773839536195,0
amex,341969259148876,0
visa16,4476446382032995,0
amex,370061583054634,0
visa16,4212439901216875,0
mastercard,5315582967427861,0
visa16,4547178225863568,0
mastercard,5208576173792787,1
mastercard,5118958949305137,0
visa16,4091883066160012,0
visa13,4907049286323,1
visa13,4651515250203,0
mastercard,5270111351988826,0
mastercard,5370007291027965,0
visa16,4768358286427949,0
visa13,4100118119498,0
amex,371989963957472,1
amex,378595401312437,0
amex,343621306828871,0
visa16,4071098124279324,0
visa13,4347813492619,0
mastercard,5268333549521913,0
amex,375868067439635,0
mastercard,5150364376106503,1
mastercard,5381964444823293,1
visa16,4453329353482075,0
visa16,4059447471049002,0
mastercard,5210111113623730,0
mastercard,5375324814052916,0
mastercard,5135432696416819,0
amex,372212838707207,0
visa16,4329765621160997,0
visa16,4550264342826284,0
amex,376089487968595,1
visa13,4361351119203,0
visa16,4034838528724078,0
visa13,4381787109222,0
mastercard,5243996328605832,0
mastercard,5359195708026004,1
visa16,4626325073774025,0
visa16,4078069029728437,0
mastercard,5268016089795373,1
amex,375160175580819,0
visa16,4617830042041118,0
amex,348774032762255,0
amex,346973629208662,0
mastercard,5262856031533455,1
mastercard,5115443574642974,0
mastercard,5288071318564674,0
mastercard,5169118404216166,0
mastercard,5359305815217293,1
amex,349013501464575,0
visa16,4568170958641612,0
amex,378209182405978,0
visa16,4808661631852949,1
amex,370971540153099,0
visa16,4420459765591716,0
mastercard,5395649160481392,0
mastercard,5273370568810481,0
visa13,4478544969557,0
mastercard,5160731224742796,0
visa16,4294903009898687,1
visa16,4537492891910971,0
amex,349220097359776,0
visa16,4489995333886367,0
mastercard,5107092082202860,0
visa16,4764602152266541,1
amex,340000408179041,0
visa13,4666972071645,0
amex,373386708628989,0
mastercard,5114228828368703,0
visa13,4261679158356,1
visa13,4099113135022,0
visa16,4711491261781341,0
mastercard,5134193660554982,1
mastercard,5115293979784602,0
visa16,4869123756519361,0
visa16,4473892972687545,0
mastercard,5316120807647858,0
visa16,4841901922407386,0
mastercard,5335227968539167,1
visa16,4112836779364581,0
visa16,4819825033463319,0
amex,343876033398040,0
mastercard,5151127694269983,0
mastercard,5153208786383052,0
amex,375734400638418,0
visa16,4660092290976034,1
visa16,4244768265024745,0
visa16,4248169467324916,0
visa13,4309712496711,1
amex,349286268032112,0
visa16,4297149559820179,0
mastercard,5267511513916752,0
visa13,4841223198485,0
mastercard,5237488247909535,1
mastercard,5111326171500980,0
visa16,4696788069324912,0
amex,372706375212067,0
visa13,4274901994886,0
visa13,4487790381052,1
visa16,4359431863398976,0
mastercard,5164253878805924,0
mastercard,5370236838163815,0
visa13,4522214832601,0
visa16,4511992544201868,0
amex,373039506758371,0
visa16,4370991341574386,1
visa16,4134301785638621,0
mastercard,5292091160841016,1
amex,372251596798719,0
visa16,4722683600452827,0
mastercard,5130806827748973,0
visa16,4125503820007099,0
visa16,4550430050925358,0
visa13,4593681235487,1
mastercard,5214470408009872,0
visa16,4266135883646015,0
visa16,4796889414388161,0
mastercard,5131148366809083,0
amex,371266686285634,0
visa16,4414510981020514,1
amex,348874485212335,0
amex,370676532833208,0
mastercard,5151155369965478,0
amex,371206132831532,0
visa16,4145088161607943,0
mastercard,5201045515000124,1
mastercard,5160321811488548,0
mastercard,5251367231828789,0
amex,373907643005783,0
amex,374852033610017,0
amex,373455778192141,1
visa16,4687056231485065,0
visa16,4387216544894451,0
